       0.2      1.41       3.2   -617.745849   -1621891.73
       0.4      1.41       3.2   -617.746017   -1621892.17
       0.6      1.41       3.2   -617.746303   -1621892.92
       0.8      1.41       3.2   -617.746237   -1621892.74
       1.0      1.41       3.2   -617.746009   -1621892.15
       1.2      1.41       3.2   -617.745745   -1621891.45
       1.4      1.41       3.2   -617.745761    -1621891.5
 -3.33e-07      1.61       3.2   -617.737182   -1621868.97
       0.2      1.61       3.2   -617.746651   -1621893.83
       0.4      1.61       3.2   -617.746558   -1621893.59
       0.6      1.61       3.2   -617.746751    -1621894.1
       0.8      1.61       3.2   -617.746846   -1621894.35
       1.0      1.61       3.2   -617.746723   -1621894.02
       1.2      1.61       3.2   -617.746335    -1621893.0
       1.4      1.61       3.2    -617.74575   -1621891.47
 -3.33e-07      1.81       3.2    -617.74826   -1621898.06
       0.2      1.81       3.2   -617.748028   -1621897.45
       0.4      1.81       3.2   -617.747904   -1621897.12
       0.6      1.81       3.2   -617.748047    -1621897.5
       0.8      1.81       3.2   -617.748082   -1621897.59
       1.0      1.81       3.2   -617.747834   -1621896.94
       1.2      1.81       3.2   -617.747298   -1621895.53
       1.4      1.81       3.2   -617.746579   -1621893.64
 -3.33e-07      2.01       3.2    -617.74963   -1621901.65
       0.2      2.01       3.2   -617.749362   -1621900.95
       0.4      2.01       3.2    -617.74923    -1621900.6
       0.6      2.01       3.2   -617.749253   -1621900.66
       0.8      2.01       3.2   -617.749147   -1621900.39
       1.0      2.01       3.2   -617.748762   -1621899.37
       1.2      2.01       3.2   -617.748096   -1621897.63
       1.4      2.01       3.2   -617.747278   -1621895.48
 -3.33e-07      2.21       3.2   -617.750584   -1621904.16
       0.2      2.21       3.2    -617.75036   -1621903.57
       0.4      2.21       3.2   -617.750146   -1621903.01
       0.6      2.21       3.2   -617.750014   -1621902.66
       0.8      2.21       3.2   -617.749769   -1621902.02
       1.0      2.21       3.2   -617.749284   -1621900.74
       1.2      2.21       3.2   -617.748568   -1621898.87
       1.4      2.21       3.2   -617.747748   -1621896.71
 -3.33e-07      2.41       3.2   -617.750978   -1621905.19
       0.2      2.41       3.2   -617.750807   -1621904.74
       0.4      2.41       3.2   -617.750527   -1621904.01
       0.6      2.41       3.2   -617.750248   -1621903.28
       0.8      2.41       3.2   -617.749886   -1621902.33
       1.0      2.41       3.2   -617.749359   -1621900.94
       1.2      2.41       3.2   -617.748674   -1621899.14
       1.4      2.41       3.2   -617.747939   -1621897.21
 -3.33e-07      2.61       3.2   -617.750842   -1621904.84
       0.2      2.61       3.2   -617.750719   -1621904.51
       0.4      2.61       3.2   -617.750409    -1621903.7
       0.6      2.61       3.2   -617.750048   -1621902.75
       0.8      2.61       3.2   -617.749611    -1621901.6
       1.0      2.61       3.2   -617.749089   -1621900.23
       1.2      2.61       3.2   -617.748505    -1621898.7
       1.4      2.61       3.2   -617.747917   -1621897.16
 -3.33e-07      2.81       3.2   -617.750297    -1621903.4
       0.2      2.81       3.2   -617.750232   -1621903.23
       0.4      2.81       3.2   -617.749931   -1621902.44
       0.6      2.81       3.2   -617.749541   -1621901.42
       0.8      2.81       3.2   -617.749097   -1621900.26
       1.0      2.81       3.2   -617.748643   -1621899.06
       1.2      2.81       3.2   -617.748187   -1621897.86
       1.4      2.81       3.2   -617.747739   -1621896.69
 -3.33e-07      3.01       3.2    -617.74947   -1621901.23
       0.2      3.01       3.2   -617.749403   -1621901.06
       0.4      3.01       3.2   -617.749226   -1621900.59
       0.6      3.01       3.2   -617.748886    -1621899.7
       0.8      3.01       3.2   -617.748518   -1621898.73
       1.0      3.01       3.2   -617.748155   -1621897.78
       1.2      3.01       3.2   -617.747795   -1621896.83
       1.4      3.01       3.2   -617.747439    -1621895.9
 -3.33e-07      3.21       3.2   -617.748478   -1621898.63
       0.2      3.21       3.2   -617.748428    -1621898.5
       0.4      3.21       3.2   -617.748289   -1621898.13
       0.6      3.21       3.2   -617.748084   -1621897.59
       0.8      3.21       3.2   -617.747851   -1621896.98
       1.0      3.21       3.2    -617.74762   -1621896.38
       1.2      3.21       3.2    -617.74734   -1621895.64
       1.4      3.21       3.2   -617.747058    -1621894.9
 -3.33e-07      3.41       3.2   -617.747459   -1621895.95
       0.2      3.41       3.2   -617.747449   -1621895.93
       0.4      3.41       3.2   -617.747389   -1621895.77
       0.6      3.41       3.2   -617.747293   -1621895.52
       0.8      3.41       3.2   -617.747163   -1621895.18
       1.0      3.41       3.2   -617.747031   -1621894.83
       1.2      3.41       3.2   -617.746884   -1621894.44
       1.4      3.41       3.2   -617.746704   -1621893.97
 -3.33e-07      3.61       3.2   -617.746545   -1621893.55
       0.2      3.61       3.2   -617.746572   -1621893.63
       0.4      3.61       3.2   -617.746546   -1621893.56
       0.6      3.61       3.2   -617.746555   -1621893.58
       0.8      3.61       3.2   -617.746559   -1621893.59
       1.0      3.61       3.2   -617.746527   -1621893.51
       1.2      3.61       3.2   -617.746433   -1621893.26
       1.4      3.61       3.2   -617.746289   -1621892.88
 -3.33e-07      1.21       3.3    -617.73653   -1621867.26
       0.2      1.21       3.3   -617.746911   -1621894.52
       0.4      1.21       3.3   -617.747258   -1621895.43
       0.6      1.21       3.3   -617.747712   -1621896.62
       0.8      1.21       3.3   -617.748153   -1621897.77
       1.0      1.21       3.3   -617.748484   -1621898.65
       1.2      1.21       3.3   -617.748629   -1621899.03
       1.4      1.21       3.3    -617.74859   -1621898.92
